,Zip,City,State,Latitude,Longitude,2010 Census Population,Distance from Reactor,Reactor_lat,Reactor_lng
24278,29657,Liberty,SC,34.779483,-82.68861,15116.0,134.13061032463136,34.99411,-81.241982
9082,28665,Purlear,NC,36.195632,-81.37303,2571.0,134.16962475787116,34.99411,-81.241982
14766,29671,Pickens,SC,34.912476,-82.71136,18030.0,134.26365571318897,34.99411,-81.241982
8642,29634,Clemson,SC,34.847372,-82.710126,5589.0,134.88795073277518,34.99411,-81.241982
19934,29123,Pelion,SC,33.771358,-81.25986999999999,7617.0,136.016412271407,34.99411,-81.241982
26370,28709,Barnardsville,NC,35.756437,-82.41471,2225.0,136.02128139328659,34.99411,-81.241982
29591,29052,Gadsden,SC,33.839441,-80.74802,2021.0,136.19624903071897,34.99411,-81.241982
12069,28618,Deep Gap,NC,36.197882,-81.52275999999999,2352.0,136.28213073453267,34.99411,-81.241982
23264,27055,Yadkinville,NC,36.12301,-80.64556999999999,14200.0,136.67283767718106,34.99411,-81.241982
6768,28652,Minneapolis,NC,36.086465999999994,-81.934265,46.0,136.7059617075748,34.99411,-81.241982
28551,29621,Anderson,SC,34.523657,-82.62509,39101.0,136.79348411782794,34.99411,-81.241982
8159,28801,Asheville,NC,35.595661,-82.55632,15019.0,136.79955967063782,34.99411,-81.241982
30424,29819,Bradley,SC,34.074234000000004,-82.23491999999999,1523.0,136.9169962417972,34.99411,-81.241982
10159,28670,Ronda,NC,36.204458,-80.93481,2719.0,137.46308282558664,34.99411,-81.241982
7284,29129,Ridge Spring,SC,33.804368,-81.65576999999999,3164.0,137.67570868695907,34.99411,-81.241982
20033,27012,Clemmons,NC,36.027101,-80.39312,25461.0,138.23361493245028,34.99411,-81.241982
30282,28714,Burnsville,NC,35.891276,-82.30008000000001,16753.0,138.38859720855623,34.99411,-81.241982
30134,28651,Millers Creek,NC,36.241685,-81.27076,7132.0,138.79195181499446,34.99411,-81.241982
31093,28669,Roaring River,NC,36.229983000000004,-80.99639,3146.0,139.24814059569002,34.99411,-81.241982
29752,28804,Asheville,NC,35.635844,-82.55991999999999,20507.0,139.2952200247492,34.99411,-81.241982
10745,29832,Johnston,SC,33.824496,-81.79179,5335.0,139.53628049028646,34.99411,-81.241982
22040,29620,Abbeville,SC,34.189811999999996,-82.41245,12934.0,139.60441521952916,34.99411,-81.241982
23252,28712,Brevard,NC,35.188077,-82.75799,19347.0,139.65097010383718,34.99411,-81.241982
2962,28806,Asheville,NC,35.575877,-82.6062,38550.0,139.74747058968205,34.99411,-81.241982
23044,29624,Anderson,SC,34.478139,-82.6455,14610.0,140.54147780807708,34.99411,-81.241982
30422,29667,Norris,SC,34.766304999999996,-82.75838,269.0,140.6667194813594,34.99411,-81.241982
138,28607,Boone,NC,36.21277,-81.66255,33059.0,140.78596269373085,34.99411,-81.241982
7886,29160,Swansea,SC,33.734171,-81.07563,8255.0,140.97260056525434,34.99411,-81.241982
5573,28604,Banner Elk,NC,36.166515000000004,-81.84671999999999,6249.0,141.41559384166263,34.99411,-81.241982
24663,28642,Jonesville,NC,36.227576,-80.82988,5745.0,142.1687707929413,34.99411,-81.241982
17959,29848,Troy,SC,33.980222,-82.19013000000001,751.0,142.38677919071918,34.99411,-81.241982
7471,28705,Bakersville,NC,36.033454,-82.16858,6715.0,142.8362896063549,34.99411,-81.241982
7108,27360,Thomasville,NC,35.871,-80.08603000000001,46084.0,143.13674673395818,34.99411,-81.241982
5789,27023,Lewisville,NC,36.097767,-80.42715,11873.0,143.20488590581417,34.99411,-81.241982
21424,28787,Weaverville,NC,35.723848,-82.54285,19718.0,143.22323072681348,34.99411,-81.241982
19302,29630,Central,SC,34.733515000000004,-82.78407,14186.0,143.69172536642782,34.99411,-81.241982
30184,29625,Anderson,SC,34.532638,-82.71615,27538.0,144.15109572270666,34.99411,-81.241982
8088,27011,Boonville,NC,36.218385,-80.70955,5497.0,144.43706434174783,34.99411,-81.241982
30839,29670,Pendleton,SC,34.641851,-82.76668000000001,8673.0,144.6362418775117,34.99411,-81.241982
17070,28715,Candler,NC,35.529895,-82.70449,24582.0,145.5815771219532,34.99411,-81.241982
7936,29824,Edgefield,SC,33.819096,-81.95036,8535.0,145.970032407824,34.99411,-81.241982
4024,27103,Winston Salem,NC,36.066545,-80.30733000000001,33208.0,146.24179609600833,34.99411,-81.241982
8581,27127,Winston Salem,NC,36.039398,-80.26171,34138.0,146.26628467467904,34.99411,-81.241982
26321,28626,Fleetwood,NC,36.290889,-81.51951,2714.0,146.40557911830476,34.99411,-81.241982
18544,29685,Sunset,SC,34.954240000000006,-82.8484,1230.0,146.4791468042237,34.99411,-81.241982
3965,28772,Rosman,NC,35.139812,-82.84253000000001,1239.0,146.60995305498736,34.99411,-81.241982
31910,29682,Six Mile,SC,34.833113,-82.83794,3818.0,146.66341771339222,34.99411,-81.241982
13783,28622,Elk Park,NC,36.17893,-81.95958,2527.0,146.9046363863615,34.99411,-81.241982
5844,28635,Hays,NC,36.315077,-81.13146,3901.0,147.27005063288868,34.99411,-81.241982
15915,28621,Elkin,NC,36.283497,-80.84586,10472.0,147.82051692714856,34.99411,-81.241982
28952,27370,Trinity,NC,35.843856,-79.9849,15052.0,148.04374851785875,34.99411,-81.241982
13436,27205,Asheboro,NC,35.665973,-79.832161,33216.0,148.15943125018018,34.99411,-81.241982
23956,27110,Winston Salem,NC,36.027482,-80.20728000000001,2127.0,148.2820886938948,34.99411,-81.241982
17329,27104,Winston Salem,NC,36.094103999999994,-80.31503000000001,28485.0,148.34921769459086,34.99411,-81.241982
31172,29631,Clemson,SC,34.681255,-82.82176,13318.0,148.36196363127763,34.99411,-81.241982
31442,28649,McGrady,NC,36.329636,-81.2111,993.0,148.57654490820298,34.99411,-81.241982
15563,27018,East Bend,NC,36.198622,-80.52694,7655.0,148.76856622898538,34.99411,-81.241982
28004,28740,Greenmountain,NC,36.023817,-82.29236999999999,1364.0,148.8709094469067,34.99411,-81.241982
26975,28708,Balsam Grove,NC,35.289152,-82.83859,754.0,148.88134343613365,34.99411,-81.241982
20246,29626,Anderson,SC,34.464572,-82.74032,12364.0,149.0950055528237,34.99411,-81.241982
3719,29164,Wagener,SC,33.659078,-81.40845,4690.0,149.28054202428245,34.99411,-81.241982
19072,29655,Iva,SC,34.299215000000004,-82.63812,7796.0,149.314287923619,34.99411,-81.241982
32723,27203,Asheboro,NC,35.686122,-79.82919,21108.0,149.51968399929538,34.99411,-81.241982
21822,28701,Alexander,NC,35.712998999999996,-82.63479,3635.0,149.52723214281664,34.99411,-81.241982
32461,28692,Vilas,NC,36.268944,-81.77819000000001,4067.0,149.8559306638437,34.99411,-81.241982
15275,28679,Sugar Grove,NC,36.255466999999996,-81.83001999999999,2064.0,150.0353149537715,34.99411,-81.241982
25086,28629,Glendale Springs,NC,36.343002,-81.37501999999999,75.0,150.51783040401295,34.99411,-81.241982
10642,28685,Traphill,NC,36.339420000000004,-81.03564,2076.0,150.79573265766498,34.99411,-81.241982
3771,27107,Winston Salem,NC,36.046215000000004,-80.18998,46963.0,150.8797401725694,34.99411,-81.241982
23942,28754,Mars Hill,NC,35.866763,-82.52043,7679.0,151.15002699530075,34.99411,-81.241982
1898,29684,Starr,SC,34.376689,-82.71772,4862.0,151.43970142052783,34.99411,-81.241982
24575,27350,Sophia,NC,35.808395000000004,-79.90244,6530.0,151.50121413880666,34.99411,-81.241982
26369,28676,State Road,NC,36.326001,-80.86182,3483.0,152.07718214032724,34.99411,-81.241982
5176,29135,Saint Matthews,SC,33.675533,-80.79563,8919.0,152.28660895271702,34.99411,-81.241982
15971,29112,North,SC,33.629017,-81.09763000000001,4712.0,152.4170873511472,34.99411,-81.241982
29077,27106,Winston Salem,NC,36.141395,-80.3137,45015.0,152.7689228022003,34.99411,-81.241982
24302,29805,Aiken,SC,33.650812,-81.61561,5864.0,153.30582166497777,34.99411,-81.241982
23943,27109,Winston Salem,NC,36.133577,-80.2768,2539.0,153.91495083842412,34.99411,-81.241982
213,28747,Lake Toxaway,NC,35.146004,-82.92258000000001,2198.0,153.92315810842993,34.99411,-81.241982
1300,28684,Todd,NC,36.345453000000006,-81.61009,2141.0,153.9457365963295,34.99411,-81.241982
2164,37687,Roan Mountain,TN,36.192236,-82.0975,5038.0,154.10174310526023,34.99411,-81.241982
18223,27040,Pfafftown,NC,36.182718,-80.36487,10893.0,154.1852896231506,34.99411,-81.241982
17196,29659,Lowndesville,SC,34.210243,-82.63239,118.0,154.29218526068777,34.99411,-81.241982
25484,28698,Zionville,NC,36.321009000000004,-81.74404,2256.0,154.4072217129787,34.99411,-81.241982
1190,27262,High Point,NC,35.964586,-80.02239,23934.0,154.448804503942,34.99411,-81.241982
833,28748,Leicester,NC,35.661009,-82.73513,11334.0,154.4730956240663,34.99411,-81.241982
20488,27101,Winston Salem,NC,36.107037,-80.21918000000001,18901.0,154.56649467245148,34.99411,-81.241982
19188,29835,McCormick,SC,33.91509,-82.30548,6566.0,154.65486484296423,34.99411,-81.241982
22898,27263,High Point,NC,35.914547999999996,-79.96061999999999,21414.0,154.7888716699815,34.99411,-81.241982
558,29847,Trenton,SC,33.695638,-81.85191999999999,5480.0,154.90985933694856,34.99411,-81.241982
20145,28694,West Jefferson,NC,36.375468,-81.47784,7744.0,155.11858931641135,34.99411,-81.241982
1301,29665,Newry,SC,34.725935,-82.90985,127.0,155.11883031901706,34.99411,-81.241982
29699,27260,High Point,NC,35.950435999999996,-79.99345,24023.0,155.25897252965834,34.99411,-81.241982
6150,29137,Salley,SC,33.593634,-81.32226,2539.0,155.94927019592936,34.99411,-81.241982
10,28668,Roaring Gap,NC,36.388459999999995,-81.00733000000001,300.0,156.53508652817675,34.99411,-81.241982
29258,28716,Canton,NC,35.503301,-82.85103000000001,17477.0,156.74730738903108,34.99411,-81.241982
9720,29845,Plum Branch,SC,33.846740000000004,-82.23442,1104.0,156.77590803498643,34.99411,-81.241982
17193,29628,Calhoun Falls,SC,34.095246,-82.56215,2759.0,156.92173044625372,34.99411,-81.241982
16808,29676,Salem,SC,34.888111,-82.95878,5201.0,156.97849394091793,34.99411,-81.241982
3855,27105,Winston Salem,NC,36.147887,-80.23423000000001,39568.0,157.422529480732,34.99411,-81.241982
15996,29689,Townville,SC,34.527384999999995,-82.86993000000001,3889.0,157.55708688535282,34.99411,-81.241982
23167,27047,Siloam,NC,36.305687,-80.5824,1191.0,157.5961205318494,34.99411,-81.241982
22768,29672,Seneca,SC,34.736907,-82.94599000000001,11868.0,158.12138855413522,34.99411,-81.241982
32299,28640,Jefferson,NC,36.410185999999996,-81.42409,4719.0,158.3663535281178,34.99411,-81.241982
14920,28683,Thurmond,NC,36.394123,-80.91951,1697.0,158.42408012422476,34.99411,-81.241982
25280,27050,Tobaccoville,NC,36.235252,-80.38089000000001,3893.0,158.49444171070894,34.99411,-81.241982
31263,27317,Randleman,NC,35.817411,-79.80389,16959.0,159.32153600046422,34.99411,-81.241982
24787,28672,Scottville,NC,36.414156,-81.492983,35.0,159.5700062503118,34.99411,-81.241982
7652,37691,Trade,TN,36.367169,-81.75553000000001,894.0,159.6169210651422,34.99411,-81.241982
7889,27265,High Point,NC,36.017647,-80.00628,46690.0,159.62326003178566,34.99411,-81.241982
12042,27017,Dobson,NC,36.367258,-80.72296,9597.0,159.7708271717338,34.99411,-81.241982
14605,29678,Seneca,SC,34.660345,-82.94556999999999,21676.0,159.91456571292804,34.99411,-81.241982
29102,28644,Laurel Springs,NC,36.43591,-81.27736,1494.0,160.40299274057088,34.99411,-81.241982
23678,29840,Mount Carmel,SC,33.997908,-82.51411,251.0,160.86357630784363,34.99411,-81.241982
2859,28774,Sapphire,NC,35.115466999999995,-83.01052,1013.0,161.5934563260432,34.99411,-81.241982
10338,29850,Vaucluse,SC,33.619603999999995,-81.81628,111.0,161.73460800376353,34.99411,-81.241982
21980,27045,Rural Hall,NC,36.232354,-80.30391,8536.0,161.75345835351592,34.99411,-81.241982
21731,29844,Parksville,SC,33.7802,-82.21285,123.0,161.7786230744763,34.99411,-81.241982
10570,28753,Marshall,NC,35.852911999999996,-82.68446999999999,11670.0,161.92171089141678,34.99411,-81.241982
5417,29899,McCormick,SC,33.83562,-82.319983,1244.0,162.44537958750416,34.99411,-81.241982
17073,27282,Jamestown,NC,35.998221,-79.93573,15906.0,162.68335314871362,34.99411,-81.241982
2897,28627,Glade Valley,NC,36.445484,-81.0081,1152.0,162.8116665379083,34.99411,-81.241982
2335,29107,Neeses,SC,33.532767,-81.12298,3166.0,162.91259419642287,34.99411,-81.241982
30674,27284,Kernersville,NC,36.119887,-80.08726,51136.0,163.08668842545913,34.99411,-81.241982
8148,37640,Butler,TN,36.335618,-81.97775,3743.0,163.35748865451956,34.99411,-81.241982
30310,27051,Walkertown,NC,36.174243,-80.16679,7369.0,163.3691196687456,34.99411,-81.241982
4665,27248,Franklinville,NC,35.761433000000004,-79.69835,4524.0,163.95660110690577,34.99411,-81.241982
11577,29118,Orangeburg,SC,33.548282,-80.88513,15861.0,164.12982594739486,34.99411,-81.241982
14506,29696,West Union,SC,34.77272,-83.02065999999999,4125.0,164.14852939492854,34.99411,-81.241982
21513,29801,Aiken,SC,33.569885,-81.71368000000001,26778.0,164.24036104254327,34.99411,-81.241982
20998,37657,Flag Pond,TN,36.011662,-82.56056,972.0,164.51429153491543,34.99411,-81.241982
19138,29686,Tamassee,SC,34.898387,-83.04391,1027.0,164.6312954485134,34.99411,-81.241982
10751,37658,Hampton,TN,36.269157,-82.17558000000001,4386.0,165.0356641442365,34.99411,-81.241982
4988,29838,Modoc,SC,33.733657,-82.19251,501.0,165.14258270248536,34.99411,-81.241982
29114,27021,King,NC,36.293122,-80.3546,18106.0,165.25816350438478,34.99411,-81.241982
16379,27235,Colfax,NC,36.092076,-80.01009,4136.0,165.36147551263105,34.99411,-81.241982
24734,27043,Pinnacle,NC,36.331502,-80.4417,6615.0,165.40458587150252,34.99411,-81.241982
10336,29146,Springfield,SC,33.506999,-81.28947,1767.0,165.46871297605412,34.99411,-81.241982
9872,37650,Erwin,TN,36.128301,-82.4273,12750.0,165.58229937982534,34.99411,-81.241982
29997,37692,Unicoi,TN,36.20493,-82.31214,4770.0,165.846991456038,34.99411,-81.241982
7895,27316,Ramseur,NC,35.711954,-79.63723,6650.0,166.0370184302452,34.99411,-81.241982
10757,28783,Tuckasegee,NC,35.248884999999994,-83.04111,1593.0,166.1147592866993,34.99411,-81.241982
26414,27007,Ararat,NC,36.390363,-80.58746,2162.0,166.17830998821142,34.99411,-81.241982
21218,29030,Cameron,SC,33.572356,-80.67158,1967.0,166.60292014434927,34.99411,-81.241982
14206,28615,Creston,NC,36.455882,-81.65141,1876.0,166.74246224604326,34.99411,-81.241982
24612,28617,Crumpler,NC,36.488377,-81.39224,2261.0,166.75966269670695,34.99411,-81.241982
26465,28693,Warrensville,NC,36.474746,-81.5371,1700.0,166.83222847518243,34.99411,-81.241982
6493,28745,Lake Junaluska,NC,35.527982,-82.96774,551.0,167.60645603026063,34.99411,-81.241982
9671,28721,Clyde,NC,35.60089,-82.93536,10063.0,167.88757898416208,34.99411,-81.241982
23116,29829,Graniteville,SC,33.566349,-81.84119,8651.0,168.086473937876,34.99411,-81.241982
11844,28675,Sparta,NC,36.506064,-81.1362,6621.0,168.44523422031028,34.99411,-81.241982
16085,29691,Walhalla,SC,34.769994,-83.06882,11333.0,168.54151655568515,34.99411,-81.241982
3135,30643,Hartwell,GA,34.366948,-82.9201,16382.0,168.59979463145254,34.99411,-81.241982
23014,27409,Greensboro,NC,36.083884999999995,-79.94122,15621.0,168.97555313040053,34.99411,-81.241982
18132,27407,Greensboro,NC,36.025379,-79.87111999999999,46242.0,169.00544547688017,34.99411,-81.241982
30627,28717,Cashiers,NC,35.103251,-83.09538,1729.0,169.2038108976593,34.99411,-81.241982
6730,29643,Fair Play,SC,34.505005,-82.99703000000001,2756.0,169.3695572530628,34.99411,-81.241982
11,28786,Waynesville,NC,35.511094,-82.99606999999999,20714.0,169.3836269123731,34.99411,-81.241982
5819,29860,North Augusta,SC,33.59107,-81.96445,14450.0,169.59341824738655,34.99411,-81.241982
19425,37683,Mountain City,TN,36.451041,-81.81906,13021.0,170.2256954608896,34.99411,-81.241982
1112,27041,Pilot Mountain,NC,36.398995,-80.48006,7554.0,170.74879598812024,34.99411,-81.241982
17908,29856,Windsor,SC,33.475916,-81.51935,3255.0,170.78357992309168,34.99411,-81.241982
13435,27313,Pleasant Garden,NC,35.937595,-79.75441,6962.0,170.80044609545382,34.99411,-81.241982
10239,27019,Germanton,NC,36.297049,-80.23777,4032.0,171.0020988555551,34.99411,-81.241982
8731,29851,Warrenville,SC,33.530409000000006,-81.81743,7524.0,171.18472043888048,34.99411,-81.241982
25299,29821,Clarks Hill,SC,33.643924,-82.13638,1487.0,171.18578491608048,34.99411,-81.241982
25498,29115,Orangeburg,SC,33.487767,-80.8564,31128.0,171.2599297173782,34.99411,-81.241982
9514,28736,Glenville,NC,35.175847,-83.11146,787.0,171.35267578064747,34.99411,-81.241982
15565,28623,Ennice,NC,36.523031,-80.97109,1653.0,171.8101382972512,34.99411,-81.241982
20671,29828,Gloverville,SC,33.523241,-81.82785,1003.0,172.2409554142212,34.99411,-81.241982
15714,28663,Piney Creek,NC,36.541861,-81.3195,614.0,172.2981576059879,34.99411,-81.241982
18971,29113,Norway,SC,33.445032,-81.12334,1618.0,172.64882410326575,34.99411,-81.241982
26516,28785,Maggie Valley,NC,35.569047,-83.009416,7338.0,172.7510235364009,34.99411,-81.241982
32117,28643,Lansing,NC,36.532301000000004,-81.53116999999999,3521.0,173.07189321370623,34.99411,-81.241982
2096,29803,Aiken,SC,33.486049,-81.70945999999999,36843.0,173.16084363259137,34.99411,-81.241982
4112,27233,Climax,NC,35.911978999999995,-79.69566,3390.0,173.35477749673518,34.99411,-81.241982
22037,27024,Lowgap,NC,36.520921,-80.84824,2733.0,173.50533637607583,34.99411,-81.241982
28917,28707,Balsam,NC,35.419931,-83.08029,94.0,173.65181779687137,34.99411,-81.241982
4309,37682,Milligan College,TN,36.296007,-82.305359,667.0,173.8033109482691,34.99411,-81.241982
26554,37643,Elizabethton,TN,36.355251,-82.18843000000001,33689.0,173.87975318922472,34.99411,-81.241982
28007,27009,Belews Creek,NC,36.236829,-80.07495,2647.0,173.90104643202915,34.99411,-81.241982
19432,29834,Langley,SC,33.51344,-81.85264000000001,1687.0,173.999599983568,34.99411,-81.241982
18877,28743,Hot Springs,NC,35.834212,-82.86149,2125.0,174.0212495494,34.99411,-81.241982
16486,27310,Oak Ridge,NC,36.178137,-79.9842,6710.0,174.03457782930795,34.99411,-81.241982
14201,30635,Elberton,GA,34.119972,-82.825,16109.0,174.58729495612204,34.99411,-81.241982
4897,28631,Grassy Creek,NC,36.557891999999995,-81.42635,637.0,174.73299002381944,34.99411,-81.241982
12093,27406,Greensboro,NC,36.022863,-79.77895,56458.0,175.0439261190632,34.99411,-81.241982
18472,27403,Greensboro,NC,36.064485,-79.82206,21958.0,175.19660448096872,34.99411,-81.241982
20582,27410,Greensboro,NC,36.116854,-79.88291,52388.0,175.26931107154,34.99411,-81.241982
21255,30817,Lincolnton,GA,33.765566,-82.43899,7676.0,175.34761984050007,34.99411,-81.241982
919,28723,Cullowhee,NC,35.256240999999996,-83.14464,11329.0,175.52896610632607,34.99411,-81.241982
10682,29816,Bath,SC,33.503438,-81.87128,1033.0,175.61114936284994,34.99411,-81.241982
15362,29693,Westminster,SC,34.633763,-83.11495,14215.0,175.6714529802449,34.99411,-81.241982
30441,27052,Walnut Cove,NC,36.298241,-80.14383000000001,10624.0,175.765197002491,34.99411,-81.241982
12877,29664,Mountain Rest,SC,34.855841,-83.16336,1808.0,175.8959365807153,34.99411,-81.241982
22008,27030,Mount Airy,NC,36.493759999999995,-80.62335999999999,38374.0,175.9054252710554,34.99411,-81.241982
32724,29841,North Augusta,SC,33.517435,-81.94945,32494.0,176.6576963373447,34.99411,-81.241982
29955,27355,Staley,NC,35.793859999999995,-79.55521,2660.0,176.9290366575321,34.99411,-81.241982
11608,28751,Maggie Valley,NC,35.518138,-83.085,2916.0,177.25162980132203,34.99411,-81.241982
31044,29039,Cordova,SC,33.425546999999995,-80.90083,4215.0,177.27026777905004,34.99411,-81.241982
557,29117,Orangeburg,SC,33.442019,-80.79748599999999,1160.0,177.41292192280477,34.99411,-81.241982
16809,29853,Williston,SC,33.405947999999995,-81.42936,6580.0,177.4899375323585,34.99411,-81.241982
18509,37614,Johnson City,TN,36.302479,-82.36984,2107.0,177.67952450923755,34.99411,-81.241982
27643,30668,Tignall,GA,33.912362,-82.6684,1924.0,177.74237531192446,34.99411,-81.241982
17984,30634,Dewy Rose,GA,34.212835999999996,-82.94112,2281.0,178.18484416140868,34.99411,-81.241982
27962,27408,Greensboro,NC,36.101385,-79.81425,17296.0,178.50058818281587,34.99411,-81.241982
